id,trail_id,trail_name,description,latitude,longitude,park_name,distance,url,,,
724,2679,Sanborn Trail / RV Campground Lot,"<p>
	Trailhead to the Sanborn Trail in Sanborn County Park. The lot also serves as an RV Campground and parking for a Walk-In Campground.</p>
",37.2322,-122.063,Sanborn County Park,1441.84,http://www.parkhere.org/,,,
725,2680,Sanborn Trail / Sequoia Lot,"<p>
	Trailhead to the Sanborn Trail, Lower Picnic Trail, and YSI Nature Trail in Sanborn County Park. Also parking for the Sequoia/Peterson Grove Group Picnic Site.</p>
",37.2346,-122.063,Sanborn County Park,1441.84,http://www.parkhere.org/,,,
726,2682,Mine Trail / Bernal Rd Lot,"<p>
	Trailhead to the Mine Trail and Pueblo Trail in Santa Teresa County Park.</p>
",37.2142,-121.797,Santa Teresa County Park,1427.49,http://www.parkhere.org/,,,
727,2683,Canyon Trail / Canyon Lot,"<p>
	Trailhead to the Canyon Trail and Mt. Eden Trail in Stevens Creek County Park.</p>
",37.2795,-122.073,Stevens Creek County Park,1441.95,http://www.parkhere.org/,,,
728,2684,Creek Trail / Cooley Lot,"<p>
	Trailhead to the Creek Trail in Stevens Creek County Park.</p>
",37.2805,-122.073,Stevens Creek County Park,1441.95,http://www.parkhere.org/,,,
729,2687,Villa Maria Group Picnic Site,"<p>
	Parking for the Villa Maria Group Picnic Site, and access to park trails.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",37.3043,-122.073,Stevens Creek County Park,1441.72,http://www.parkhere.org/,,,
730,2688,Rim Trail / Bay Tree Lot,"<p>
	Trailhead to the Rim Trail in Stevens Creek County Park. Also parking for the Baytree Picnic Area.</p>
",37.3037,-122.075,Stevens Creek County Park,1441.82,http://www.parkhere.org/,,,
731,2689,Lower Swanson Creek Trail / Day Use Lot,"<p>
	Trailhead to Lower Swanson Creek Trail in Uvas Canyon County Park.</p>
<p>
	&nbsp;</p>
",37.0846,-121.793,Uvas Canyon County Park,1428.51,http://www.parkhere.org/,,,
732,2690,Alec Canyon Trail / Black Oak Lot,"<p>
	Trailhead to the Alec Canyon Trail and Waterfall Loop Trail in Uvas Canyon County Park. Also parking for the Black Oak Group Picnic Site.</p>
",37.0843,-121.794,Uvas Canyon County Park,1428.59,http://www.parkhere.org/,,,
733,2691,Los Gatos Creek Trail / Blossom Hill Lot,"<p>
	Trailhead to the Los Gatos Creek Trail in Vasona Lake County Park.</p>
<p>
	&nbsp;</p>
",37.2362,-121.973,Vasona Lake County Park,1436.92,http://www.parkhere.org/,,,
734,2692,Los Gatos Creek Trail / Fishing Pier Lot,"<p>
	Trailhead to the Los Gatos Creek Trail in Vasona Lake County Park. Also parking for the fishing pier.</p>
<p>
	&nbsp;</p>
<p>
	<a href=http://www.sccgov.org/sites/parks/Activities/Boating-Fishing/Pages/Fishing.aspx"" target=""_blank"">Follow this link for information about fishing in Santa Clara County Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",37.2413,-121.968,Vasona Lake County Park""",1436.57,http://www.parkhere.org/,,,,,,,,,
735,2693,Vasona Lake Trail / Duck Island Lot,"<p>
	Trailhead to the Vasona Lake Trail in Vasona Lake County Park.</p>
<p>
	&nbsp;</p>
<p>
	<a href=http://www.sccgov.org/sites/parks/Activities/Boating-Fishing/Pages/Fishing.aspx"" target=""_blank"">Follow this link for information about fishing in Santa Clara County Parks.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",37.2393,-121.971,Vasona Lake County Park""",1436.74,http://www.parkhere.org/,,,,,,,,,
736,2694,Lookout Trail / Lot 3,"<p>
	Trailhead to the Lookout Trail in Villa Montalvo County Park.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	Dogs allowed on forest trails only, not on the Villa grounds and Botanical Gardens.</p>
<p>
	&nbsp;</p>
",37.2436,-122.03,Villa Montalvo County Park,1439.93,http://www.parkhere.org/,,,
737,2695,Creek Trail / Lot 2,"<p>
	Trailhead to the Creek Trail in Villa Montalvo County Park.</p>
<p>
	&nbsp;</p>
<p>
	Dogs allowed on forest trails only, not&nbsp;on the Villa grounds and&nbsp;Botanical Gardens.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",37.2443,-122.031,Villa Montalvo County Park,1440,http://www.parkhere.org/,,,
738,2699,Rattlesnake Canyon,"<p>
	Great access point to <a href=http://www.santabarbarahikes.com/hikes/frontcountry/rattlesnake.shtml"" target=""_blank"">Rattlesnake Canyon</a>.</p>",,,,,,,,
<p>,,,,,,,,,,,
"	This trail doesn&#39;t necessarily mean you will encounter a rattlesnake! That is just the name of the canyon. One canyon over from Tunnel Trail", this hike is also within 15 minutes of downtown. There is almost always plenty of water in the creek, and the trail is always shady," making this the most popular trail in Santa Barbara.... See great description <a href=""http://This trail doesn't necessarily mean you will encounter a rattlesnake! That is just the name of the canyon. One canyon over from Tunnel Trail", this hike is also within 15 minutes of downtown. There is almost always plenty of water in the creek, and the trail is always shady," making this the most popular trail in Santa Barbara."" target=""_blank"">www.santabarbarahikes.com</a></p>",,,,,
<p>,,,,,,,,,,,
"	Limited parking parking.&nbsp;</p>",,,,,,,,,,,
",34.4577,-119.692,Skofield Park""",1348.84,http://www.santabarbaraca.gov/home.htm,,,,,,,,,
739,2705,Point Pinole Regional Shoreline,"<p>
	There are an endless amount of things to do at Point Pinole. Take the shuttle to the pier and go fishing. Ride your horse (should you have one) around the perimeter of the park. Ride your bike on the paved trails. Play in the playground and bring food for a picnic. Go for a run, play on the beach, and watch the trains zoom past. Plus, there&#39;s a fascinating history of the land as well as the <a href=http://en.wikipedia.org/wiki/Parchester_Village",_Richmond,"_California"" target=""_blank"">Parchester Village</a> you passed on your way there.&nbsp;</p>",,,,,,
",37.9918,-122.356,Point Pinole Regional Shoreline""",1451.51,http://www.ebparks.org/,,,,,,,,,
740,2706,Sign Hill Trailhead,"<p>
	Parking and trail access for Sign Hill, that hillside with &quot;South San Francisco&quot; written on it in huge letters.</p>
",37.6661,-122.423,Sign Hill Park,1457.63,http://www.ci.ssf.ca.us/,,,
741,2708,Capehart,,37.8368,-122.502,Golden Gate National Recreation Area - Marin,1460.56,http://www.nps.gov/,,,
742,2712,REI Outdoor School - Backcountry Navigation in Sunol Regional Wilderness,"<div>
	REI Outdoor School offers classes &amp; outings that meet at this Trailhead!</div>
<div>
	&nbsp;</div>
<div>
	<strong>About the Class:</strong>&nbsp;During this field outing, REI&#39;s Outdoor School Instructors will help you understand the information provided on your map, the proper use of your compass and how to put the two together while planning your trip and while out on the trail. We will cover the tricks of the trade relating to back country navigation as we apply our knowledge on the trail establishing a route, navigating the route and making necessary adjustments in the field.</div>
<div>
	&nbsp;</div>
<div>
	<a href=http://www.rei.com/outdoorschool/160/programs/23"" target=""_blank"">Click here to learn more and register for a class.</a></div>",,,,,,,,
<div>,,,,,,,,,,,
"	&nbsp;</div>",,,,,,,,,,,
<div>,,,,,,,,,,,
"	<strong>About REI Outdoor School:</strong> Are you ready to try something new", or hone your skills in an activity you already enjoy? REI Outdoor School professional instructors can get you on your way, and you don&#39;t need a lot of gear to participate: we provide kayaks, boards, bikes, snowshoes, GPS units and more. Offering beginning to advanced level classes and outings in a variety of activities. Sign up today!</div>,,,,,
<div>,,,,,,,,,,,
"	&nbsp;</div>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",37.5101,-121.828,Sunol Regional Wilderness""",1426.6,http://www.ebparks.org/,,,,,,,,,
743,2713,Taylor Mountain Trailhead,"<p>
	Open to the public on Feb 23, 2013, this is the first trailhead at the new 1,100-acre Taylor Mountain Regional Park. The large lot has handicap parking and an accessible bathroom, along with a bike rack.</p>
",38.4154,-122.693,Taylor Moutain Ranch,1466.96,http://www.sonomaopenspace.org/,,,
744,2716,REI Outdoor School - Pinnacles Climbing Weekend,"<div>
	&nbsp;</div>
<div>
	<div>
		REI Outdoor School offers classes &amp; outings that meet at this Trailhead!</div>
	<div>
		&nbsp;</div>
	<div>
		<strong>About the Class:&nbsp;</strong>Join us for a weekend of rock climbing in Pinnacles National Monument. &nbsp;We&rsquo;ll be offering a wide range of classes, giving you a chance to hone in on specific skills you&rsquo;re interested in learning. &nbsp;Each climber will participate in 3-4 courses spread over 2 days. &nbsp;An REI instructor will work with you before the trip to determine which courses will best fit your goals for the weekend.</div>
	<div>
		&nbsp;</div>
	<div>
		<a href=http://www.rei.com/outdoorschool/160"" target=""_blank"">Click here to learn more and register for a class.</a></div>",,,,,,,,
"	<div>",,,,,,,,,,,
"		&nbsp;</div>",,,,,,,,,,,
"	<div>",,,,,,,,,,,
"		<strong>About REI Outdoor School: </strong>Are you ready to try something new", or hone your skills in an activity you already enjoy? REI Outdoor School professional instructors can get you on your way, and you don&#39;t need a lot of gear to participate: we provide kayaks, boards, bikes, snowshoes, GPS units and more. Offering beginning to advanced level classes and outings in a variety of activities. Sign up today!</div>,,,,,
"	<div>",,,,,,,,,,,
"		&nbsp;</div>",,,,,,,,,,,
</div>,,,,,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",36.4785,-121.184,Pinnacles National Monument""",1401.59,http://www.nps.gov/,,,,,,,,,
745,2717,REI Outdoor School - Nighttime Photography on Mission Peak,"<p>
	REI Outdoor School offers classes &amp; outings that meet at this Trailhead!</p>
<p>
	<strong>About the Class:</strong> Take advantage of a beautiful night to hone your outdoor photography skills! REI Outdoor School instructors will help you photograph some of the area&#39;s best sites and starscapes at night. We&#39;ll discuss techniques for shooting in limited light, and will cover exposure bracketing &amp; the use of a tripod. Photographers of all levels using film or digital cameras are encouraged to attend.</p>
<p>
	<a href=http://www.rei.com/outdoorschool/160/programs/41"" target=""_blank"">Learn more about the class and register here.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	<strong>About REI Outdoor School:</strong> Are you ready to try something new", or hone your skills in an activity you already enjoy? REI Outdoor School professional instructors can get you on your way, and you don&#39;t need a lot of gear to participate: we provide kayaks, boards, bikes, snowshoes, GPS units and more. Offering beginning to advanced level classes and outings in a variety of activities. Sign up today!</p>,,,,,
<div>,,,,,,,,,,,
"	&nbsp;</div>",,,,,,,,,,,
",37.5043,-121.908,Mission Peak Regional Preserve""",1431,http://www.ebparks.org/,,,,,,,,,
746,2718,REI Outdoor School - Coyote Hills Outdoor Photography,"<p>
	Our REI Outdoor School instructors take you into the field to teach you how to shoot vibrant and stimulating photographs. Photographers of all levels using film or digital cameras are encouraged to attend.</p>
<p>
	Please register at:&nbsp;<a href=http://www.rei.com/class/163/market/160/12062015"" target=""_blank""><span style=""color: rgb(0",0," 0); font-family: 'Segoe UI'; font-size: 10pt;"">http://www.rei.com/class/163/market/160/12062015</span></a></p>",,,,,,
<p>,,,,,,,,,,,
"	Smart Phone Photography Class:<br />",,,,,,,,,,,
"	<a href=""http://www.rei.com/class/40954/market/160"" target=""_blank""><span style=""color: rgb(0",0," 0); font-family: 'Segoe UI'; font-size: 10pt;"">http://www.rei.com/class/40954/market/160</span></a></p>",,,,,,,,,
<p>,,,,,,,,,,,
"	&nbsp;</p>",,,,,,,,,,,
",37.5538,-122.091,Coyote Hills Regional Park""",1440.51,http://www.ebparks.org/,,,,,,,,,
747,2719,REI Outdoor School - Los Trancos Open Space Preserve,"<p>
	REI Outdoor School offers classes &amp; outings that meet at this Trailhead!</p>
<p>
	<strong>About the hike: </strong>Join REI Outdoor School for a tour of the Los Trancos Earthquake trail and surrounding areas. Our Outdoor School guide will talk about the unique natural history of the area, and we&#39;ll hunt some geocaches as well!</p>
<p>
	<a href=http://www.rei.com/class/50120/market/160/10052013"" target=""_blank"">Learn more and register here</a>.</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<strong>About REI Outdoor School:</strong> Are you ready to try something new", or hone your skills in an activity you already enjoy? REI Outdoor School professional instructors can get you on your way, and you don&#39;t need a lot of gear to participate: we provide kayaks, boards, bikes, snowshoes, GPS units and more. Offering beginning to advanced level classes and outings in a variety of activities. Sign up today!</p>,,,,,
",37.3261,-122.18,Los Trancos Open Space""",1447.32,http://www.openspace.org,,,,,,,,,
748,2720,REI Outdoor School - Elkhorn Slough Kayak Tour - Moss Landing Launch,"<p>
	REI Outdoor School offers classes &amp; outings that meet at this site!</p>
<p>
	<strong>About the classes</strong>:</p>
<div>
	<strong>Wildlife Photography Kayak Tour:&nbsp;</strong>Join us for a fun photography kayak tour of world famous Elkhorn Slough! We will provide lunch and easy to paddle tandem kayaks. In addition, you will be joined by one of our talented photography instructors and an expert naturalist to enhance your experience photographing the abundant wildlife on the slough. <a href=http://www.rei.com/class/52716/market/160/10312013"" target=""_blank"">Register here.</a></div>",,,,,,,,
<p>,,,,,,,,,,,
"	<strong>Kayak Tour: </strong>Join REI for a kayaking tour of Elkhorn Slough", a popular area for beginning and intermediate paddlers. Located at the center of the Monterey Bay coastline," this ecological treasure is home to hundreds of species of plants and abundant wildlife. <a href=""http://www.rei.com/class/4968/market/160/12062015"" target=""_blank"">Register here.</a></p>",,,,,,,,,
<p>,,,,,,,,,,,
"	<strong>About REI Outdoor School: </strong>Are you ready to try something new", or hone your skills in an activity you already enjoy? REI Outdoor School professional instructors can get you on your way, and you don&#39;t need a lot of gear to participate: we provide kayaks, boards, bikes, snowshoes, GPS units and more. Offering beginning to advanced level classes and outings in a variety of activities. Sign up today!</p>,,,,,
",36.813,-121.787,Elkhorn Slough Ecological Reserve""",1430.94,http://www.dfg.ca.gov/,,,,,,,,,
749,2721,Runyon Canyon - Fuller Ave. Entrance,"<p>
	<b id=internal-source-marker_0.15279834740795195"" style=""color: rgb(0",0," 0); font-family: 'Times New Roman'; font-size: medium; font-weight: normal;""><span style=""font-size: 15px; font-family: Arial; background-color: transparent; vertical-align: baseline; white-space: pre-wrap;"">There are two main loops that depart from here- one just under two miles", the other just under three, that tour the canyon. The park has three main entrances: two at the bottom, off Vista Street and Fuller Avenue, and one up top off Mulholland Drive. </span></b></p>,,
<p>,,,,,,,,,,,
"	<b style=""color: rgb(0",0," 0); font-family: 'Times New Roman'; font-size: medium; font-weight: normal;""><span style=""font-size: 15px; font-family: Arial; background-color: transparent; vertical-align: baseline; white-space: pre-wrap;"">The Fuller Avenue entrance is more easily accessible by public transportation than the other two. Walk up Fuller toward the hillside and head past the grassy area at the end of the street. </span></b></p>",,,,,,,,,
<p>,,,,,,,,,,,
"	<b style=""color: rgb(0",0," 0); font-family: 'Times New Roman'; font-size: medium; font-weight: normal;""><span style=""font-size: 15px; font-family: Arial; background-color: transparent; vertical-align: baseline; white-space: pre-wrap;"">There are free daily yoga classes held at this grassy area; the schedule and more information about the park can be found online at runyoncanyon-losangeles.com or http://www.hikespeak.com/trails/runyon-canyon-hike-hollywood-los-angeles/.<br />",,,,,,,,,
"	<br />",,,,,,,,,,,
"	Photo courtesy of: </span></b><span style=""font-size: 12.222222328186035px; color: rgb(0",0, 0); font-family: sans-serif; line-height: 19.18402862548828px; background-color: rgb(249,249," 249);"">&nbsp;</span><a class=""external free"" href=""http://www.panoramio.com/photo/67532379"" rel=""nofollow"" style=""font-size: 12.222222328186035px; color: rgb(102",51, 102); background-image: url(data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAoAAAAKCAYAAACNMs+9AAAAVklEQVR4Xn3PgQkAMQhDUXfqTu7kTtkpd5RA8AInfArtQ2iRXFWT2QedAfttj2FsPIOE1eCOlEuoWWjgzYaB/IkeGOrxXhqB+uA9Bfcm0lAZuh+YIeAD+cAqSz4kCMUAAAAASUVORK5CYII=); background-color: rgb(249,249," 249); padding-right: 13px; font-family: sans-serif; line-height: 19.18402862548828px; background-position: 100% 50%; background-repeat: no-repeat no-repeat;"">http://www.panoramio.com/photo/67532379</a></p>",,
",34.1053,-118.349,Runyon Canyon Park""",1281.32,http://www.lacity.org/,,,,,,,,,
750,2722,Sunset Trail - Will Rogers State Historic Park,"<p>
	The Sunset Trail is a quick hike from Sunset Boulevard and Sunset/Evans bus stations to the main entrance of the Will Rogers State Historic Park.</p>
",34.051,-118.511,Will Rogers State Historic Park,1291.25,http://www.parks.ca.gov/,,,
751,2723,Fern Dell - Griffith Park,"<p>
	<b id=internal-source-marker_0.5290567034389824"" style=""font-weight: normal;""><span style=""color: rgb(0",0," 0); font-family: Arial; font-size: 15px; background-color: transparent; vertical-align: baseline; white-space: pre-wrap;"">This is the Fern Dell entrance to Griffith Park", just across from the Trails Cafe. There is a small park with a playground and a nature walk near this trail entrance.</span></b></p>,,,,,
